;truth_id;detection_id;stamp_sec;frame_nb;occlusion_severity;undetected;truth_width;truth_height;det_width;det_height;truth_box;det_box
10;122;122;1628506172;1;0,9756097560975597;no;0,020833333333333315;0,031666666666666676;0,02083333395421505;0,03166666626930237;[0.075, 0.10666666666666667, 0.28229166666666666, 0.303125];[0.075, 0.10666666666666667, 0.28229166666666666, 0.303125]
11;117;117;1628506172;1;0,9756097560975597;no;0,021354166666666674;0,030833333333333338;0,02135416679084301;0,030833333730697632;[0.075, 0.10583333333333333, 0.28229166666666666, 0.30364583333333334];[0.075, 0.10583333333333333, 0.28229166666666666, 0.30364583333333334]
12;113;113;1628506172;1;0,22383720930232537;no;0,022395833333333337;0,039999999999999994;0,02239583246409893;0,038333334028720856;[0.065, 0.105, 0.2421875, 0.26458333333333334];[0.065, 0.105, 0.2421875, 0.26458333333333334]
13;120;119;1628506172;1;0,22383720930232537;no;0,037500000000000006;0,06416666666666666;0,03750000149011612;0,06416666507720947;[0.09583333333333334, 0.16, 0.24270833333333333, 0.28020833333333334];[0.09583333333333334, 0.16, 0.24270833333333333, 0.28020833333333334]
14;120;120;1628506172;1;0,19480519480519468;no;0,048958333333333326;0,08333333333333331;0,046875;0,05583333224058151;[0.14, 0.22333333333333333, 0.25677083333333334, 0.30572916666666666];[0.14, 0.22333333333333333, 0.25677083333333334, 0.30572916666666666]
15;120;119;1628506172;1;0,19480519480519468;no;0,037500000000000006;0,06416666666666666;0,03750000149011612;0,06416666507720947;[0.09583333333333334, 0.16, 0.24270833333333333, 0.28020833333333334];[0.09583333333333334, 0.16, 0.24270833333333333, 0.28020833333333334]
16;120;120;1628506172;1;0,3200000000000002;no;0,048958333333333326;0,08333333333333331;0,046875;0,05583333224058151;[0.14, 0.22333333333333333, 0.25677083333333334, 0.30572916666666666];[0.14, 0.22333333333333333, 0.25677083333333334, 0.30572916666666666]
17;99;99;1628506172;1;0,3200000000000002;no;0,10416666666666666;0,22916666666666669;0,1041666641831398;0,22833333909511566;[0.19666666666666666, 0.42583333333333334, 0.24583333333333332, 0.35];[0.19666666666666666, 0.42583333333333334, 0.24583333333333332, 0.35]
18;68;68;1628506172;1;0,2523744911804615;no;0,034375000000000044;0,03833333333333333;0,04010416567325592;0,03999999910593033;[0.13583333333333333, 0.17416666666666666, 0.4984375, 0.5328125];[0.13583333333333333, 0.17416666666666666, 0.4984375, 0.5328125]
19;46;46;1628506172;1;0,2523744911804615;no;0,03489583333333324;0,03666666666666665;0,03854166716337204;0,036666665226221085;[0.11916666666666667, 0.15583333333333332, 0.5166666666666667, 0.5515625];[0.11916666666666667, 0.15583333333333332, 0.5166666666666667, 0.5515625]
20;120;120;1628506172;2;0,17033165104542164;no;0,049479166666666685;0,07999999999999999;0,046875;0,05583333224058151;[0.14333333333333334, 0.22333333333333333, 0.25677083333333334, 0.30625];[0.14333333333333334, 0.22333333333333333, 0.25677083333333334, 0.30625]
21;120;119;1628506172;2;0,17033165104542164;no;0,03802083333333334;0,06333333333333332;0,03802083432674408;0,06416666507720947;[0.0975, 0.16083333333333333, 0.2421875, 0.28020833333333334];[0.0975, 0.16083333333333333, 0.2421875, 0.28020833333333334]
22;120;120;1628506172;2;0,23958333333333331;no;0,049479166666666685;0,07999999999999999;0,046875;0,05583333224058151;[0.14333333333333334, 0.22333333333333333, 0.25677083333333334, 0.30625];[0.14333333333333334, 0.22333333333333333, 0.25677083333333334, 0.30625]
23;99;99;1628506172;2;0,23958333333333331;no;0,10625000000000004;0,23249999999999998;0,10625000298023224;0,23250000178813934;[0.20416666666666666, 0.43666666666666665, 0.24583333333333332, 0.35208333333333336];[0.20416666666666666, 0.43666666666666665, 0.24583333333333332, 0.35208333333333336]
24;113;113;1628506172;2;0,1956521739130433;no;0,021875000000000006;0,03833333333333333;0,02239583246409893;0,038333334028720856;[0.06666666666666667, 0.105, 0.24270833333333333, 0.26458333333333334];[0.06666666666666667, 0.105, 0.24270833333333333, 0.26458333333333334]
25;120;119;1628506172;2;0,1956521739130433;no;0,03802083333333334;0,06333333333333332;0,03802083432674408;0,06416666507720947;[0.0975, 0.16083333333333333, 0.2421875, 0.28020833333333334];[0.0975, 0.16083333333333333, 0.2421875, 0.28020833333333334]
26;46;46;1628506172;2;0,24891774891774854;no;0,034375000000000044;0,035;0,03854166716337204;0,036666665226221085;[0.1175, 0.1525, 0.5135416666666667, 0.5479166666666667];[0.1175, 0.1525, 0.5135416666666667, 0.5479166666666667]
27;68;68;1628506172;2;0,24891774891774854;no;0,03750000000000003;0,037500000000000006;0,04010416567325592;0,03999999910593033;[0.13333333333333333, 0.17083333333333334, 0.49166666666666664, 0.5291666666666667];[0.13333333333333333, 0.17083333333333334, 0.49166666666666664, 0.5291666666666667]
28;120;120;1628506172;3;0,1;no;0,04999999999999999;0,08583333333333334;0,046875;0,05583333224058151;[0.1525, 0.23833333333333334, 0.2578125, 0.3078125];[0.1525, 0.23833333333333334, 0.2578125, 0.3078125]
29;120;119;1628506172;3;0,1;no;0,0390625;0,065;0,0390625;0,06499999761581421;[0.09833333333333333, 0.16333333333333333, 0.2421875, 0.28125];[0.09833333333333333, 0.16333333333333333, 0.2421875, 0.28125]
30;120;120;1628506172;3;0,3106796116504854;no;0,04999999999999999;0,08583333333333334;0,046875;0,05583333224058151;[0.1525, 0.23833333333333334, 0.2578125, 0.3078125];[0.1525, 0.23833333333333334, 0.2578125, 0.3078125]
31;99;99;1628506172;3;0,3106796116504854;no;0,10937500000000003;0,2375;0,10625000298023224;0,23250000178813934;[0.21166666666666667, 0.44916666666666666, 0.24583333333333332, 0.35520833333333335];[0.21166666666666667, 0.44916666666666666, 0.24583333333333332, 0.35520833333333335]
32;113;113;1628506172;3;0,17777777777777784;no;0,0234375;0,03749999999999999;0,0234375;0,03750000149011612;[0.0675, 0.105, 0.2421875, 0.265625];[0.0675, 0.105, 0.2421875, 0.265625]
33;120;119;1628506172;3;0,17777777777777784;no;0,0390625;0,065;0,0390625;0,06499999761581421;[0.09833333333333333, 0.16333333333333333, 0.2421875, 0.28125];[0.09833333333333333, 0.16333333333333333, 0.2421875, 0.28125]
34;46;46;1628506172;3;0,24242424242424213;no;0,03437499999999993;0,03500000000000002;0,03854166716337204;0,036666665226221085;[0.11583333333333333, 0.15083333333333335, 0.509375, 0.54375];[0.11583333333333333, 0.15083333333333335, 0.509375, 0.54375]
35;68;68;1628506172;3;0,24242424242424213;no;0,03749999999999998;0,03833333333333333;0,04010416567325592;0,03999999910593033;[0.13083333333333333, 0.16916666666666666, 0.4864583333333333, 0.5239583333333333];[0.13083333333333333, 0.16916666666666666, 0.4864583333333333, 0.5239583333333333]
36;119;123;1628506172;4;0,10879629629629628;no;0,05416666666666664;0,08833333333333335;0,05260416492819786;0,0716666653752327;[0.155, 0.24333333333333335, 0.2557291666666667, 0.3098958333333333];[0.155, 0.24333333333333335, 0.2557291666666667, 0.3098958333333333]
37;120;119;1628506172;4;0,10879629629629628;no;0,037500000000000006;0,065;0,03750000149011612;0,06499999761581421;[0.10083333333333333, 0.16583333333333333, 0.24270833333333333, 0.28020833333333334];[0.10083333333333333, 0.16583333333333333, 0.24270833333333333, 0.28020833333333334]
38;119;123;1628506172;4;0,33018867924528306;no;0,05416666666666664;0,08833333333333335;0,05260416492819786;0,0716666653752327;[0.155, 0.24333333333333335, 0.2557291666666667, 0.3098958333333333];[0.155, 0.24333333333333335, 0.2557291666666667, 0.3098958333333333]
39;99;99;1628506172;4;0,33018867924528306;no;0,11197916666666663;0,25166666666666665;0,10625000298023224;0,23250000178813934;[0.21416666666666667, 0.4658333333333333, 0.246875, 0.35885416666666664];[0.21416666666666667, 0.4658333333333333, 0.246875, 0.35885416666666664]
40;113;113;1628506172;4;0,1109936575052854;no;0,022395833333333337;0,03666666666666667;0,02291666716337204;0,036666665226221085;[0.06833333333333333, 0.105, 0.2421875, 0.26458333333333334];[0.06833333333333333, 0.105, 0.2421875, 0.26458333333333334]
41;120;119;1628506172;4;0,1109936575052854;no;0,037500000000000006;0,065;0,03750000149011612;0,06499999761581421;[0.10083333333333333, 0.16583333333333333, 0.24270833333333333, 0.28020833333333334];[0.10083333333333333, 0.16583333333333333, 0.24270833333333333, 0.28020833333333334]
42;46;46;1628506172;4;0,22174840085287859;no;0,03489583333333335;0,03500000000000002;0,03854166716337204;0,036666665226221085;[0.11333333333333333, 0.14833333333333334, 0.5057291666666667, 0.540625];[0.11333333333333333, 0.14833333333333334, 0.5057291666666667, 0.540625]
43;68;68;1628506172;4;0,22174840085287859;no;0,036979166666666674;0,037500000000000006;0,03697916492819786;0,03750000149011612;[0.12833333333333333, 0.16583333333333333, 0.4822916666666667, 0.5192708333333333];[0.12833333333333333, 0.16583333333333333, 0.4822916666666667, 0.5192708333333333]
44;113;113;1628506172;5;0,11627906976744186;no;0,021875000000000006;0,03583333333333333;0,02291666716337204;0,036666665226221085;[0.06916666666666667, 0.105, 0.24270833333333333, 0.26458333333333334];[0.06916666666666667, 0.105, 0.24270833333333333, 0.26458333333333334]
45;120;119;1628506172;5;0,11627906976744186;no;0,0390625;0,06666666666666668;0,03750000149011612;0,06499999761581421;[0.10083333333333333, 0.1675, 0.2421875, 0.28125];[0.10083333333333333, 0.1675, 0.2421875, 0.28125]
46;119;123;1628506172;5;0,1575000000000001;no;0,0546875;0,0925;0,05260416492819786;0,0716666653752327;[0.15, 0.2425, 0.2578125, 0.3125];[0.15, 0.2425, 0.2578125, 0.3125]
47;120;119;1628506172;5;0,1575000000000001;no;0,0390625;0,06666666666666668;0,03750000149011612;0,06499999761581421;[0.10083333333333333, 0.1675, 0.2421875, 0.28125];[0.10083333333333333, 0.1675, 0.2421875, 0.28125]
48;119;123;1628506172;5;0,19819819819819828;no;0,0546875;0,0925;0,05260416492819786;0,0716666653752327;[0.15, 0.2425, 0.2578125, 0.3125];[0.15, 0.2425, 0.2578125, 0.3125]
49;99;99;1628506172;5;0,19819819819819828;no;0,11614583333333331;0,25250000000000006;0,10625000298023224;0,23250000178813934;[0.22416666666666665, 0.4766666666666667, 0.24635416666666668, 0.3625];[0.22416666666666665, 0.4766666666666667, 0.24635416666666668, 0.3625]
50;46;46;1628506172;5;0,20743145743145772;no;0,034375000000000044;0,035;0,03437500074505806;0,03500000014901161;[0.11083333333333334, 0.14583333333333334, 0.5020833333333333, 0.5364583333333334];[0.11083333333333334, 0.14583333333333334, 0.5020833333333333, 0.5364583333333334]
51;68;68;1628506172;5;0,20743145743145772;no;0,03593750000000001;0,03583333333333333;0,03697916492819786;0,03750000149011612;[0.12666666666666668, 0.1625, 0.4791666666666667, 0.5151041666666667];[0.12666666666666668, 0.1625, 0.4791666666666667, 0.5151041666666667]
52;113;113;1628506172;6;0,1914893617021278;no;0,022395833333333337;0,03916666666666667;0,02291666716337204;0,036666665226221085;[0.06916666666666667, 0.10833333333333334, 0.2421875, 0.26458333333333334];[0.06916666666666667, 0.10833333333333334, 0.2421875, 0.26458333333333334]
53;120;119;1628506172;6;0,1914893617021278;no;0,040624999999999994;0,06833333333333333;0,03750000149011612;0,06499999761581421;[0.10083333333333333, 0.16916666666666666, 0.24166666666666667, 0.28229166666666666];[0.10083333333333333, 0.16916666666666666, 0.24166666666666667, 0.28229166666666666]
54;119;123;1628506172;6;0,26168224299065435;no;0,05625000000000002;0,08916666666666667;0,05260416492819786;0,0716666653752327;[0.16083333333333333, 0.25, 0.25885416666666666, 0.3151041666666667];[0.16083333333333333, 0.25, 0.25885416666666666, 0.3151041666666667]
55;99;99;1628506172;6;0,26168224299065435;no;0,11822916666666664;0,26583333333333337;0,10625000298023224;0,23250000178813934;[0.22666666666666666, 0.4925, 0.24739583333333334, 0.365625];[0.22666666666666666, 0.4925, 0.24739583333333334, 0.365625]
56;68;68;1628506172;6;0,19512195121951226;no;0,03489583333333335;0,03583333333333334;0,03697916492819786;0,03750000149011612;[0.12416666666666666, 0.16, 0.475, 0.5098958333333333];[0.12416666666666666, 0.16, 0.475, 0.5098958333333333]
57;46;46;1628506172;6;0,19512195121951226;no;0,034375000000000044;0,034166666666666665;0,03437500074505806;0,034166667610406876;[0.11, 0.14416666666666667, 0.4984375, 0.5328125];[0.11, 0.14416666666666667, 0.4984375, 0.5328125]
58;113;113;1628506172;7;0,1702127659574468;no;0,022395833333333337;0,03916666666666667;0,02239583246409893;0,03916666656732559;[0.06916666666666667, 0.10833333333333334, 0.2421875, 0.26458333333333334];[0.06916666666666667, 0.10833333333333334, 0.2421875, 0.26458333333333334]
59;120;119;1628506172;7;0,1702127659574468;no;0,040624999999999994;0,06833333333333334;0,03750000149011612;0,06499999761581421;[0.10166666666666667, 0.17, 0.24166666666666667, 0.28229166666666666];[0.10166666666666667, 0.17, 0.24166666666666667, 0.28229166666666666]
60;119;123;1628506172;7;0,22522522522522526;no;0,055208333333333304;0,09250000000000003;0,05260416492819786;0,0716666653752327;[0.16083333333333333, 0.25333333333333335, 0.259375, 0.3145833333333333];[0.16083333333333333, 0.25333333333333335, 0.259375, 0.3145833333333333]
61;99;99;1628506172;7;0,22522522522522526;no;0,11979166666666669;0,2683333333333333;0,10625000298023224;0,23250000178813934;[0.2325, 0.5008333333333334, 0.24791666666666667, 0.36770833333333336];[0.2325, 0.5008333333333334, 0.24791666666666667, 0.36770833333333336]
62;68;68;1628506172;7;0,1838946960898178;no;0,035937499999999956;0,03583333333333333;0,03697916492819786;0,03750000149011612;[0.1225, 0.15833333333333333, 0.47239583333333335, 0.5083333333333333];[0.1225, 0.15833333333333333, 0.47239583333333335, 0.5083333333333333]
63;46;46;1628506172;7;0,1838946960898178;no;0,03281250000000002;0,03416666666666668;0,03281249850988388;0,034166667610406876;[0.10916666666666666, 0.14333333333333334, 0.4984375, 0.53125];[0.10916666666666666, 0.14333333333333334, 0.4984375, 0.53125]
64;120;124;1628506172;8;0,22448979591836743;no;0,04218749999999999;0,0675;0,03750000149011612;0,06499999761581421;[0.10333333333333333, 0.17083333333333334, 0.2421875, 0.284375];[0.10333333333333333, 0.17083333333333334, 0.2421875, 0.284375]
65;113;113;1628506172;8;0,22448979591836743;no;0,0234375;0,04083333333333333;0,02239583246409893;0,03916666656732559;[0.07166666666666667, 0.1125, 0.2421875, 0.265625];[0.07166666666666667, 0.1125, 0.2421875, 0.265625]
66;120;124;1628506172;8;0,22448979591836743;no;0,04218749999999999;0,0675;0,03750000149011612;0,06499999761581421;[0.10333333333333333, 0.17083333333333334, 0.2421875, 0.284375];[0.10333333333333333, 0.17083333333333334, 0.2421875, 0.284375]
67;120;124;1628506172;8;0,99;no;0,04218749999999999;0,0675;0,03750000149011612;0,06499999761581421;[0.10333333333333333, 0.17083333333333334, 0.2421875, 0.284375];[0.10333333333333333, 0.17083333333333334, 0.2421875, 0.284375]
68;120;124;1628506172;8;0,99;no;0,04218749999999999;0,0675;0,03750000149011612;0,06499999761581421;[0.10333333333333333, 0.17083333333333334, 0.2421875, 0.284375];[0.10333333333333333, 0.17083333333333334, 0.2421875, 0.284375]
69;120;124;1628506172;8;0,22448979591836743;no;0,04218749999999999;0,0675;0,03750000149011612;0,06499999761581421;[0.10333333333333333, 0.17083333333333334, 0.2421875, 0.284375];[0.10333333333333333, 0.17083333333333334, 0.2421875, 0.284375]
70;113;113;1628506172;8;0,22448979591836743;no;0,0234375;0,04083333333333333;0,02239583246409893;0,03916666656732559;[0.07166666666666667, 0.1125, 0.2421875, 0.265625];[0.07166666666666667, 0.1125, 0.2421875, 0.265625]
71;120;124;1628506172;8;0,22448979591836743;no;0,04218749999999999;0,0675;0,03750000149011612;0,06499999761581421;[0.10333333333333333, 0.17083333333333334, 0.2421875, 0.284375];[0.10333333333333333, 0.17083333333333334, 0.2421875, 0.284375]
72;119;123;1628506172;8;0,24561403508771962;no;0,05572916666666666;0,09500000000000003;0,05260416492819786;0,0716666653752327;[0.16333333333333333, 0.25833333333333336, 0.259375, 0.3151041666666667];[0.16333333333333333, 0.25833333333333336, 0.259375, 0.3151041666666667]
73;99;99;1628506172;8;0,24561403508771962;no;0,125;0,2808333333333334;0,10625000298023224;0,23250000178813934;[0.235, 0.5158333333333334, 0.24791666666666667, 0.3729166666666667];[0.235, 0.5158333333333334, 0.24791666666666667, 0.3729166666666667]
74;68;68;1628506172;8;0,179386309992133;no;0,03489583333333335;0,035;0,03697916492819786;0,03750000149011612;[0.12166666666666667, 0.15666666666666668, 0.4703125, 0.5052083333333334];[0.12166666666666667, 0.15666666666666668, 0.4703125, 0.5052083333333334]
75;46;46;1628506172;8;0,179386309992133;no;0,03229166666666666;0,034166666666666665;0,03281249850988388;0,034166667610406876;[0.1075, 0.14166666666666666, 0.4953125, 0.5276041666666667];[0.1075, 0.14166666666666666, 0.4953125, 0.5276041666666667]
76;113;113;1628506172;9;0,16279069767441862;no;0,022395833333333337;0,04000000000000001;0,02291666716337204;0,03999999910593033;[0.07083333333333333, 0.11083333333333334, 0.2421875, 0.26458333333333334];[0.07083333333333333, 0.11083333333333334, 0.2421875, 0.26458333333333334]
77;120;124;1628506172;9;0,16279069767441862;no;0,041145833333333354;0,06916666666666667;0,03750000149011612;0,06499999761581421;[0.10416666666666667, 0.17333333333333334, 0.24270833333333333, 0.2838541666666667];[0.10416666666666667, 0.17333333333333334, 0.24270833333333333, 0.2838541666666667]
78;119;123;1628506172;9;0,2844827586206899;no;0,05572916666666666;0,09666666666666668;0,05260416492819786;0,0716666653752327;[0.16583333333333333, 0.2625, 0.259375, 0.3151041666666667];[0.16583333333333333, 0.2625, 0.259375, 0.3151041666666667]
79;99;99;1628506172;9;0,2844827586206899;no;0,12864583333333335;0,29833333333333334;0,10625000298023224;0,23250000178813934;[0.235, 0.5333333333333333, 0.24791666666666667, 0.3765625];[0.235, 0.5333333333333333, 0.24791666666666667, 0.3765625]
80;46;46;1628506172;9;0,17418032786885368;no;0,031770833333333304;0,03333333333333334;0,03281249850988388;0,034166667610406876;[0.10666666666666667, 0.14, 0.4921875, 0.5239583333333333];[0.10666666666666667, 0.14, 0.4921875, 0.5239583333333333]
81;68;68;1628506172;9;0,17418032786885368;no;0,03385416666666674;0,035;0,0338541679084301;0,03500000014901161;[0.11916666666666667, 0.15416666666666667, 0.4671875, 0.5010416666666667];[0.11916666666666667, 0.15416666666666667, 0.4671875, 0.5010416666666667]
82;113;113;1628506172;10;0,1666666666666667;no;0,021875000000000006;0,039999999999999994;0,02239583246409893;0,03999999910593033;[0.07166666666666667, 0.11166666666666666, 0.24270833333333333, 0.26458333333333334];[0.07166666666666667, 0.11166666666666666, 0.24270833333333333, 0.26458333333333334]
83;120;124;1628506172;10;0,1666666666666667;no;0,04270833333333335;0,06999999999999999;0,03750000149011612;0,06499999761581421;[0.105, 0.175, 0.2421875, 0.28489583333333335];[0.105, 0.175, 0.2421875, 0.28489583333333335]
84;68;68;1628506172;10;0,14824561403508757;no;0,03229166666666666;0,035;0,03229166567325592;0,03500000014901161;[0.11666666666666667, 0.15166666666666667, 0.4640625, 0.49635416666666665];[0.11666666666666667, 0.15166666666666667, 0.4640625, 0.49635416666666665]
85;46;46;1628506172;10;0,14824561403508757;no;0,031250000000000056;0,03166666666666666;0,03281249850988388;0,034166667610406876;[0.10666666666666667, 0.13833333333333334, 0.4895833333333333, 0.5208333333333334];[0.10666666666666667, 0.13833333333333334, 0.4895833333333333, 0.5208333333333334]
86;120;114;1628506172;11;0,11111111111111108;no;0,04270833333333335;0,07166666666666666;0,03750000149011612;0,06499999761581421;[0.10583333333333333, 0.1775, 0.2421875, 0.28489583333333335];[0.10583333333333333, 0.1775, 0.2421875, 0.28489583333333335]
87;113;113;1628506172;11;0,11111111111111108;no;0,021875000000000006;0,037500000000000006;0,02239583246409893;0,03999999910593033;[0.0725, 0.11, 0.24270833333333333, 0.26458333333333334];[0.0725, 0.11, 0.24270833333333333, 0.26458333333333334]
88;120;114;1628506172;11;0,99;no;0,04270833333333335;0,07166666666666666;0,03750000149011612;0,06499999761581421;[0.10583333333333333, 0.1775, 0.2421875, 0.28489583333333335];[0.10583333333333333, 0.1775, 0.2421875, 0.28489583333333335]
89;120;124;1628506172;11;0,99;no;0,04270833333333335;0,07083333333333333;0,03750000149011612;0,06499999761581421;[0.10583333333333333, 0.17666666666666667, 0.2421875, 0.28489583333333335];[0.10583333333333333, 0.17666666666666667, 0.2421875, 0.28489583333333335]
90;113;113;1628506172;11;0,11111111111111108;no;0,021875000000000006;0,037500000000000006;0,02239583246409893;0,03999999910593033;[0.0725, 0.11, 0.24270833333333333, 0.26458333333333334];[0.0725, 0.11, 0.24270833333333333, 0.26458333333333334]
91;120;124;1628506172;11;0,11111111111111108;no;0,04270833333333335;0,07083333333333333;0,03750000149011612;0,06499999761581421;[0.10583333333333333, 0.17666666666666667, 0.2421875, 0.28489583333333335];[0.10583333333333333, 0.17666666666666667, 0.2421875, 0.28489583333333335]
92;119;123;1628506172;11;0,23140495867768598;no;0,05781249999999999;0,10083333333333336;0,05260416492819786;0,0716666653752327;[0.17166666666666666, 0.2725, 0.2604166666666667, 0.3182291666666667];[0.17166666666666666, 0.2725, 0.2604166666666667, 0.3182291666666667]
93;99;99;1628506172;11;0,23140495867768598;no;0,1375;0,32166666666666666;0,10625000298023224;0,23250000178813934;[0.24916666666666668, 0.5708333333333333, 0.24895833333333334, 0.38645833333333335];[0.24916666666666668, 0.5708333333333333, 0.24895833333333334, 0.38645833333333335]
94;46;46;1628506172;11;0,10668563300142284;no;0,029687499999999978;0,030833333333333338;0,03281249850988388;0,034166667610406876;[0.10416666666666667, 0.135, 0.48802083333333335, 0.5177083333333333];[0.10416666666666667, 0.135, 0.48802083333333335, 0.5177083333333333]
95;68;68;1628506172;11;0,10668563300142284;no;0,03281250000000002;0,03416666666666668;0,03281249850988388;0,034166667610406876;[0.11416666666666667, 0.14833333333333334, 0.45989583333333334, 0.49270833333333336];[0.11416666666666667, 0.14833333333333334, 0.45989583333333334, 0.49270833333333336]
96;113;113;1628506173;12;0,16666666666666666;no;0,0234375;0,04000000000000001;0,02239583246409893;0,03999999910593033;[0.0725, 0.1125, 0.2421875, 0.265625];[0.0725, 0.1125, 0.2421875, 0.265625]
97;120;126;1628506173;12;0,16666666666666666;no;0,04270833333333335;0,07166666666666666;0,03750000149011612;0,06499999761581421;[0.10583333333333333, 0.1775, 0.2421875, 0.28489583333333335];[0.10583333333333333, 0.1775, 0.2421875, 0.28489583333333335]
98;119;123;1628506173;12;0,2380952380952378;no;0,05833333333333329;0,10499999999999998;0,05260416492819786;0,0716666653752327;[0.17333333333333334, 0.2783333333333333, 0.26145833333333335, 0.31979166666666664];[0.17333333333333334, 0.2783333333333333, 0.26145833333333335, 0.31979166666666664]
99;99;99;1628506173;12;0,2380952380952378;no;0,14218750000000002;0,3383333333333333;0,10625000298023224;0,23250000178813934;[0.25333333333333335, 0.5916666666666667, 0.24895833333333334, 0.39114583333333336];[0.25333333333333335, 0.5916666666666667, 0.24895833333333334, 0.39114583333333336]
100;113;113;1628506173;13;0,1568627450980392;no;0,02395833333333336;0,04250000000000001;0,02239583246409893;0,03999999910593033;[0.0725, 0.115, 0.24322916666666666, 0.2671875];[0.0725, 0.115, 0.24322916666666666, 0.2671875]
101;120;126;1628506173;13;0,1568627450980392;no;0,04322916666666668;0,07250000000000001;0,03750000149011612;0,06499999761581421;[0.10833333333333334, 0.18083333333333335, 0.24166666666666667, 0.28489583333333335];[0.10833333333333334, 0.18083333333333335, 0.24166666666666667, 0.28489583333333335]
102;119;123;1628506173;13;0,22307692307692306;no;0,059895833333333315;0,10833333333333334;0,05260416492819786;0,0716666653752327;[0.17583333333333334, 0.2841666666666667, 0.26145833333333335, 0.32135416666666666];[0.17583333333333334, 0.2841666666666667, 0.26145833333333335, 0.32135416666666666]
103;99;99;1628506173;13;0,22307692307692306;no;0,14843749999999997;0,3516666666666667;0,10625000298023224;0,23250000178813934;[0.26, 0.6116666666666667, 0.2484375, 0.396875];[0.26, 0.6116666666666667, 0.2484375, 0.396875]
104;120;128;1628506173;14;0,16;no;0,04374999999999998;0,07333333333333333;0,03750000149011612;0,06499999761581421;[0.10833333333333334, 0.18166666666666667, 0.24166666666666667, 0.28541666666666665];[0.10833333333333334, 0.18166666666666667, 0.24166666666666667, 0.28541666666666665]
105;113;113;1628506173;14;0,16;no;0,023437500000000028;0,04166666666666667;0,02239583246409893;0,03999999910593033;[0.07333333333333333, 0.115, 0.24375, 0.2671875];[0.07333333333333333, 0.115, 0.24375, 0.2671875]
106;120;128;1628506173;14;0,99;no;0,04374999999999998;0,07333333333333333;0,03750000149011612;0,06499999761581421;[0.10833333333333334, 0.18166666666666667, 0.24166666666666667, 0.28541666666666665];[0.10833333333333334, 0.18166666666666667, 0.24166666666666667, 0.28541666666666665]
107;120;126;1628506173;14;0,99;no;0,04374999999999998;0,07416666666666667;0,03750000149011612;0,06499999761581421;[0.1075, 0.18166666666666667, 0.24166666666666667, 0.28541666666666665];[0.1075, 0.18166666666666667, 0.24166666666666667, 0.28541666666666665]
