;truth_id;detection_id;stamp_sec;frame_nb;occlusion_severity;merged_or_truncated;truth_width;truth_height;det_width;det_height;truth_box;det_box
11;34;34;1628506170;13;0,8741365017960764;merged;0,13333333333333336;0,2583333333333333;0,13333334028720856;0,27416667342185974;[0.33666666666666667, 0.595, 0.2890625, 0.42239583333333336];[0.3291666656732559, 0.6033333390951157, 0.28958331793546677, 0.4229166582226753, 0.0, 0.0]
12;4;4;1628506170;14;0,5699999999999997;truncated;0,041666666666666685;0,08333333333333334;0,0416666679084301;0,050833333283662796;[0.23416666666666666, 0.3175, 0.2947916666666667, 0.33645833333333336];[0.2349999900907278, 0.2858333233743906, 0.2947916779667139, 0.336458345875144, 0.0, 0.0]
13;3;3;1628506170;14;0,5699999999999997;truncated;0,07708333333333334;0,10999999999999999;0,078125;0,07083333283662796;[0.23416666666666666, 0.3175, 0.2947916666666667, 0.33645833333333336];[0.2799999974668026, 0.35083333030343056, 0.28854167461395264, 0.36666667461395264, 0.0, 0.0]
14;34;34;1628506170;15;0,10483870967741908;merged;0,12291666666666667;0,2733333333333333;0,13854166865348816;0,28166666626930237;[0.2925, 0.3525, 0.39791666666666664, 0.44635416666666666];[0.33416666090488434, 0.6158333271741867, 0.2875000089406967, 0.4260416775941849, 0.0, 0.0]
15;57;57;1628506170;15;0,5227272727272728;merged;0,08020833333333333;0,15666666666666668;0,0807291641831398;0,20749999582767487;[0.27, 0.38, 0.2890625, 0.36614583333333334];[0.28083332628011703, 0.4883333221077919, 0.28697917982935905, 0.36770834401249886, 0.0, 0.0]
16;4;4;1628506170;16;0,18644067796610175;truncated;0,04583333333333334;0,09416666666666665;0,04583333432674408;0,05249999836087227;[0.23666666666666666, 0.3308333333333333, 0.29270833333333335, 0.3385416666666667];[0.23749998770654202, 0.2899999860674143, 0.2927083447575569, 0.338541679084301, 0.0, 0.0]
17;34;34;1628506170;16;0,16992130574176592;merged;0,13333333333333336;0,2833333333333333;0,13906249403953552;0,28333333134651184;[0.295, 0.35583333333333333, 0.39895833333333336, 0.4479166666666667];[0.338333323597908, 0.6216666549444199, 0.2880208343267441, 0.4270833283662796, 0.0, 0.0]
18;4;4;1628506170;17;0,5309734513274333;truncated;0,044791666666666674;0,09416666666666668;0,04479166492819786;0,05249999836087227;[0.2375, 0.33166666666666667, 0.29375, 0.3385416666666667];[0.23833332024514675, 0.290833318606019, 0.29427083022892475, 0.3390624951571226, 0.0, 0.0]
19;34;34;1628506170;17;0,5335323197462922;merged;0,13541666666666663;0,2866666666666667;0,140625;0,2866666615009308;[0.2816666666666667, 0.4, 0.28854166666666664, 0.3671875];[0.34166668355464935, 0.6283333450555801, 0.2880208194255829, 0.4286458194255829, 0.0, 0.0]
20;4;69;1628506170;18;0,14754098360655762;truncated;0,044791666666666674;0,09416666666666668;0,04270833358168602;0,05249999836087227;[0.24666666666666667, 0.2916666666666667, 0.26666666666666666, 0.2984375];[0.2391666527837515, 0.29166665114462376, 0.2963541764765978, 0.3390625100582838, 0.0, 0.0]
21;34;34;1628506170;18;0,42743214252401823;merged;0,1359375;0,2791666666666667;0,14114584028720856;0,2874999940395355;[0.3458333333333333, 0.625, 0.29375, 0.4296875];[0.34583334624767303, 0.6333333402872086, 0.28854166716337204, 0.4296875074505806, 0.0, 0.0]
22;4;70;1628506170;19;0,1111111111111115;truncated;0,044791666666666674;0,09416666666666668;0,04374999925494194;0,0533333346247673;[0.24666666666666667, 0.2916666666666667, 0.26458333333333334, 0.29739583333333336];[0.24000001326203346, 0.29333334788680077, 0.2953124884516001, 0.339062487706542, 0.0, 0.0]
23;34;34;1628506170;19;0,4238410596026489;merged;0,1369791666666667;0,29166666666666663;0,14218750596046448;0,2916666567325592;[0.3466666666666667, 0.6383333333333333, 0.29322916666666665, 0.43020833333333336];[0.34666667878627777, 0.638333335518837, 0.28854165971279144, 0.4307291656732559, 0.0, 0.0]
24;13;13;1628506170;20;0,2972677595628414;truncated;0,03125;0,06166666666666666;0,01406249962747097;0,054999999701976776;[0.145, 0.19583333333333333, 0.5572916666666666, 0.5885416666666666];[0.115833330899477, 0.17083333060145378, 0.5458333613350987, 0.5598958609625697, 0.0, 0.0]
25;4;70;1628506170;20;0,1111111111111115;truncated;0,044791666666666674;0,09416666666666668;0,04479166492819786;0,05583333224058151;[0.2475, 0.29333333333333333, 0.26458333333333334, 0.29739583333333336];[0.2408333458006382, 0.2966666780412197, 0.2947916556149721, 0.33958332054317, 0.0, 0.0]
26;34;34;1628506170;20;0,4360222836338116;merged;0,13906250000000003;0,29833333333333334;0,14427083730697632;0,29750001430511475;[0.35, 0.6483333333333333, 0.2942708333333333, 0.43333333333333335];[0.35083332657814026, 0.648333340883255, 0.2890625, 0.4333333373069763, 0.0, 0.0]
27;34;34;1628506170;21;0,5582752116506555;merged;0,13958333333333334;0,31583333333333335;0,14479166269302368;0,2983333468437195;[0.33416666666666667, 0.65, 0.29375, 0.43333333333333335];[0.351666659116745, 0.6500000059604645, 0.28854167461395264, 0.4333333373069763, 0.0, 0.0]
28;34;34;1628506170;22;0,4533929903057417;merged;0,1453125;0,30499999999999994;0,14531250298023224;0,3050000071525574;[0.3516666666666667, 0.6566666666666666, 0.2890625, 0.434375];[0.35249999165534973, 0.6574999988079071, 0.28958331793546677, 0.434895820915699, 0.0, 0.0]
29;4;70;1628506170;22;0,5044247787610617;truncated;0,044791666666666674;0,09416666666666668;0,04531250149011612;0,05416666716337204;[0.2375, 0.33166666666666667, 0.29375, 0.3385416666666667];[0.24250001087784767, 0.2966666780412197, 0.2953125052154064, 0.34062500670552254, 0.0, 0.0]
30;34;34;1628506170;23;0,2862885701868751;merged;0,14635416666666662;0,2975;0,14635416865348816;0,3058333396911621;[0.2866666666666667, 0.385, 0.2890625, 0.3703125];[0.3566666841506958, 0.6625000238418579, 0.28958334028720856, 0.4359375089406967, 0.0, 0.0]
31;4;70;1628506170;23;0,47787610619469;truncated;0,044791666666666674;0,09416666666666668;0,046875;0,05583333224058151;[0.2866666666666667, 0.385, 0.2890625, 0.3703125];[0.24250001087784767, 0.2983333431184292, 0.2942708432674408, 0.3411458432674408, 0.0, 0.0]
32;4;70;1628506170;24;0,4247787610619466;truncated;0,044791666666666674;0,09416666666666668;0,04739583283662796;0,05666666850447655;[0.2916666666666667, 0.39, 0.2890625, 0.3703125];[0.24333334155380726, 0.3000000100582838, 0.2942708395421505, 0.34166667237877846, 0.0, 0.0]
33;4;70;1628506170;25;0,40707964601769897;truncated;0,044791666666666674;0,09416666666666668;0,04739583283662796;0,059166666120290756;[0.29333333333333333, 0.39416666666666667, 0.2890625, 0.37135416666666665];[0.244166674092412, 0.30333334021270275, 0.2942708395421505, 0.34166667237877846, 0.0, 0.0]
34;4;70;1628506170;26;0,3716814159292032;truncated;0,044791666666666674;0,09416666666666668;0,046875;0,05833333358168602;[0.2966666666666667, 0.3958333333333333, 0.28854166666666664, 0.37135416666666665];[0.24500000663101673, 0.30333334021270275, 0.2953124940395355, 0.3421874940395355, 0.0, 0.0]
35;34;34;1628506170;27;0,2928270887597676;merged;0,14895833333333336;0,31666666666666665;0,14895834028720856;0,3166666626930237;[0.2975, 0.4008333333333333, 0.28958333333333336, 0.3734375];[0.37083330750465393, 0.6874999701976776, 0.2916666492819786, 0.44062498956918716, 0.0, 0.0]
36;4;70;1628506170;27;0,3628318584070797;truncated;0,044791666666666674;0,09416666666666668;0,04739583283662796;0,059166666120290756;[0.2975, 0.4008333333333333, 0.28958333333333336, 0.3734375];[0.24583333916962147, 0.3050000052899122, 0.2942708395421505, 0.34166667237877846, 0.0, 0.0]
37;4;70;1628506170;28;0,21739130434782605;truncated;0,044791666666666674;0,09416666666666668;0,046875;0,059166666120290756;[0.2075, 0.24583333333333332, 0.296875, 0.32395833333333335];[0.2466666717082262, 0.30583333782851696, 0.2953124940395355, 0.3421874940395355, 0.0, 0.0]
38;34;34;1628506170;29;0,35827664399092957;merged;0,15208333333333335;0,32833333333333337;0,15208333730697632;0,3283333480358124;[0.3, 0.4225, 0.2859375, 0.3734375];[0.37583334743976593, 0.7041666954755783, 0.2916666567325592, 0.4437499940395355, 0.0, 0.0]
39;4;70;1628506170;29;0,4247787610619471;truncated;0,055208333333333304;0,0941666666666667;0,04635416716337204;0,05833333358168602;[0.3, 0.4225, 0.2859375, 0.3734375];[0.24833333678543568, 0.3066666703671217, 0.2958333231508732, 0.3421874903142452, 0.0, 0.0]
40;4;70;1628506170;30;0,4336283185840706;truncated;0,055208333333333304;0,0941666666666667;0,04739583283662796;0,059166666120290756;[0.2991666666666667, 0.4266666666666667, 0.2890625, 0.375];[0.24833333678543568, 0.30750000290572643, 0.2953124903142452, 0.3427083231508732, 0.0, 0.0]
41;4;70;1628506170;31;0,3893805309734513;truncated;0,055208333333333304;0,0941666666666667;0,04583333432674408;0,061666667461395264;[0.30333333333333334, 0.43083333333333335, 0.28854166666666664, 0.375];[0.2516666650772095, 0.31333333253860474, 0.2968750074505806, 0.3427083417773247, 0.0, 0.0]
42;4;70;1628506170;32;0,1063829787234046;truncated;0,055208333333333304;0,0941666666666667;0,04635416716337204;0,06333333253860474;[0.21083333333333334, 0.25, 0.29791666666666666, 0.3255208333333333];[0.2516666650772095, 0.3149999976158142, 0.2968750037252903, 0.34322917088866234, 0.0, 0.0]
43;4;70;1628506170;33;0,12765957446808587;truncated;0,055208333333333304;0,0941666666666667;0,04739583283662796;0,0625;[0.21166666666666667, 0.25083333333333335, 0.29739583333333336, 0.32447916666666665];[0.25333333015441895, 0.31583333015441895, 0.29635417088866234, 0.3437500037252903, 0.0, 0.0]
44;4;70;1628506170;34;0,13043478260869643;truncated;0,055208333333333304;0,0941666666666667;0,04739583283662796;0,06499999761581421;[0.2125, 0.25083333333333335, 0.2984375, 0.3260416666666667];[0.2541666626930237, 0.3191666603088379, 0.29635417088866234, 0.3437500037252903, 0.0, 0.0]
45;4;70;1628506170;35;0,1521739130434783;truncated;0,055208333333333304;0,0941666666666667;0,04843749850988388;0,0625;[0.21333333333333335, 0.25166666666666665, 0.2984375, 0.3260416666666667];[0.25583332777023315, 0.31833332777023315, 0.29635416343808174, 0.3447916619479656, 0.0, 0.0]
46;4;70;1628506171;36;0,15555555555555556;truncated;0,055208333333333304;0,0941666666666667;0,05000000074505806;0,06416666507720947;[0.21416666666666667, 0.25166666666666665, 0.2994791666666667, 0.325];[0.2566666603088379, 0.32083332538604736, 0.29531249962747097, 0.34531250037252903, 0.0, 0.0]
47;4;70;1628506171;37;0,15555555555555553;truncated;0,055208333333333304;0,0941666666666667;0,05104166641831398;0,06416666507720947;[0.21416666666666667, 0.25166666666666665, 0.2989583333333333, 0.3255208333333333];[0.2574999928474426, 0.3216666579246521, 0.2958333473652601, 0.3468750137835741, 0.0, 0.0]
48;4;70;1628506171;38;0,1235294117647056;truncated;0,055208333333333304;0,09416666666666668;0,05000000074505806;0,06499999761581421;[0.22583333333333333, 0.27166666666666667, 0.3375, 0.3729166666666667];[0.25833332538604736, 0.3233333230018616, 0.29583332501351833, 0.3458333257585764, 0.0, 0.0]
49;4;70;1628506171;39;0,13333333333333328;truncated;0,055208333333333304;0,09416666666666668;0,0520833320915699;0,06499999761581421;[0.22666666666666666, 0.2725, 0.33697916666666666, 0.3729166666666667];[0.2608333230018616, 0.3258333206176758, 0.2958333399146795, 0.34791667200624943, 0.0, 0.0]
50;4;70;1628506171;40;0,3097345132743363;truncated;0,055208333333333304;0,09416666666666668;0,05312500149011612;0,06499999761581421;[0.31916666666666665, 0.46416666666666667, 0.2869791666666667, 0.3807291666666667];[0.26249998807907104, 0.32749998569488525, 0.2953125052154064, 0.34843750670552254, 0.0, 0.0]
51;4;70;1628506171;41;0,4159292035398231;truncated;0,055208333333333304;0,09416666666666668;0,05364583432674408;0,06499999761581421;[0.3175, 0.4608333333333333, 0.2869791666666667, 0.3807291666666667];[0.2633333206176758, 0.32833331823349, 0.2953125014901161, 0.3489583358168602, 0.0, 0.0]
52;4;70;1628506171;55;0,2812208760484619;truncated;0,06562499999999999;0,11083333333333334;0,0625;0,07999999821186066;[0.245, 0.29333333333333333, 0.3223958333333333, 0.3609375];[0.28166665881872177, 0.36166665703058243, 0.2927083373069763, 0.3552083373069763, 0.0, 0.0]
53;4;70;1628506171;56;0,32994350282485874;truncated;0,06562499999999999;0,11083333333333334;0,06145833432674408;0,08166666328907013;[0.24666666666666667, 0.29583333333333334, 0.32135416666666666, 0.36041666666666666];[0.28166665881872177, 0.3633333221077919, 0.294270820915699, 0.3557291552424431, 0.0, 0.0]
54;4;70;1628506171;57;0,3666666666666663;truncated;0,06562499999999999;0,11083333333333334;0,06145833432674408;0,08250000327825546;[0.2475, 0.2975, 0.3203125, 0.359375];[0.2824999876320362, 0.36499999091029167, 0.29374999552965164, 0.3552083298563957, 0.0, 0.0]
55;57;185;1628506172;64;0,2342549923195082;truncated;0,109375;0,15500000000000003;0,109375;0,09666666388511658;[0.49583333333333335, 0.6508333333333334, 0.321875, 0.43125];[0.5041666775941849, 0.6008333414793015, 0.3218750059604645, 0.4312500059604645, 0.0, 0.0]
56;57;185;1628506172;65;0,20520084761378268;truncated;0,11249999999999999;0,16749999999999998;0,11249999701976776;0,10083333402872086;[0.5016666666666667, 0.6691666666666667, 0.3223958333333333, 0.4348958333333333];[0.5108333043754101, 0.6116666384041309, 0.3229166641831398, 0.43541666120290756, 0.0, 0.0]
57;57;185;1628506172;66;0,2017625231910946;truncated;0,11458333333333337;0,16333333333333333;0,1145833358168602;0,10499999672174454;[0.5066666666666667, 0.67, 0.3234375, 0.43802083333333336];[0.5166666619479656, 0.6216666586697102, 0.32343750074505806, 0.43802083656191826, 0.0, 0.0]
58;57;185;1628506172;67;0,2136131725417438;truncated;0,11458333333333337;0,16333333333333333;0,11510416865348816;0,1066666692495346;[0.37333333333333335, 0.5575, 0.2859375, 0.40208333333333335];[0.5199999883770943, 0.6266666576266289, 0.3239583224058151, 0.4390624910593033, 0.0, 0.0]
59;57;185;1628506172;68;0,29145728643216096;truncated;0,1166666666666667;0,16583333333333328;0,11666666716337204;0,1158333346247673;[0.5166666666666667, 0.6825, 0.3255208333333333, 0.4421875];[0.5250000096857548, 0.6408333443105221, 0.3255208469927311, 0.44218751415610313, 0.0, 0.0]
60;315;315;1628506174;111;0,16176470588235314;truncated;0,024479166666666663;0,05249999999999999;0,02447916753590107;0,027499999850988388;[0.08833333333333333, 0.13083333333333333, 0.23385416666666667, 0.25677083333333334];[0.10416666604578495, 0.13166666589677334, 0.2151041692122817, 0.23958333674818277, 0.0, 0.0]
61;315;315;1628506174;112;0,4512820512820506;truncated;0,025000000000000022;0,054166666666666655;0,02500000037252903;0,028333334252238274;[0.10166666666666667, 0.15583333333333332, 0.21458333333333332, 0.23958333333333334];[0.10333333257585764, 0.1316666668280959, 0.21458334010094404, 0.23958334047347307, 0.0, 0.0]
62;315;315;1628506174;115;0,505087881591119;truncated;0,02447916666666669;0,07666666666666666;0,02447916753590107;0,027499999850988388;[0.095, 0.17166666666666666, 0.2140625, 0.23854166666666668];[0.10333333350718021, 0.1308333333581686, 0.21458332892507315, 0.23906249646097422, 0.0, 0.0]
63;315;315;1628506174;116;0,4914285714285712;truncated;0,025520833333333354;0,062499999999999986;0,02500000037252903;0,028333334252238274;[0.10166666666666667, 0.16416666666666666, 0.21354166666666666, 0.2390625];[0.10333333257585764, 0.1316666668280959, 0.21406249981373549, 0.23906250018626451, 0.0, 0.0]
64;315;315;1628506174;117;0,4914285714285712;truncated;0,025520833333333354;0,062499999999999986;0,02500000037252903;0,028333334252238274;[0.10166666666666667, 0.16416666666666666, 0.21354166666666666, 0.2390625];[0.10333333257585764, 0.1316666668280959, 0.21406249981373549, 0.23906250018626451, 0.0, 0.0]
65;315;315;1628506174;118;0,5432458697764818;truncated;0,025520833333333354;0,06999999999999999;0,02552083320915699;0,028333334252238274;[0.10166666666666667, 0.17166666666666666, 0.21354166666666666, 0.2390625];[0.10333333257585764, 0.1316666668280959, 0.21354167070239782, 0.2390625039115548, 0.0, 0.0]
66;315;315;1628506174;119;0,5457939273270279;truncated;0,025520833333333354;0,06833333333333333;0,02552083320915699;0,027499999850988388;[0.10333333333333333, 0.17166666666666666, 0.21354166666666666, 0.2390625];[0.10416666604578495, 0.13166666589677334, 0.21354167070239782, 0.2390625039115548, 0.0, 0.0]
67;315;315;1628506174;120;0,5204081632653057;truncated;0,025520833333333354;0,06999999999999999;0,02552083320915699;0,02916666679084301;[0.10166666666666667, 0.17166666666666666, 0.21354166666666666, 0.2390625];[0.10333333257585764, 0.13249999936670065, 0.21354167070239782, 0.2390625039115548, 0.0, 0.0]
68;315;315;1628506174;121;0,5853541416566621;truncated;0,025520833333333354;0,07083333333333333;0,02552083320915699;0,02916666679084301;[0.10333333333333333, 0.17416666666666666, 0.21354166666666666, 0.2390625];[0.10416666511446238, 0.13333333190530539, 0.21354167070239782, 0.2390625039115548, 0.0, 0.0]
69;315;315;1628506174;123;0,5811011904761904;truncated;0,024999999999999994;0,06999999999999999;0,02500000037252903;0,028333334252238274;[0.105, 0.175, 0.21302083333333333, 0.23802083333333332];[0.10583333019167185, 0.13416666444391012, 0.21354165952652693, 0.23854165989905596, 0.0, 0.0]
70;315;315;1628506174;126;0,6241776315789472;truncated;0,024999999999999994;0,06333333333333334;0,02500000037252903;0,029999999329447746;[0.11333333333333333, 0.17666666666666667, 0.21302083333333333, 0.23802083333333332];[0.10583333019167185, 0.1358333295211196, 0.21354165952652693, 0.23854165989905596, 0.0, 0.0]
71;315;315;1628506174;129;0,5036337209302325;truncated;0,024999999999999994;0,07166666666666667;0,02500000037252903;0,029999999329447746;[0.09666666666666666, 0.16833333333333333, 0.21302083333333333, 0.23802083333333332];[0.10583333019167185, 0.1358333295211196, 0.21354165952652693, 0.23854165989905596, 0.0, 0.0]
72;315;315;1628506174;130;0,42853682170542656;truncated;0,024999999999999994;0,07166666666666667;0,02552083320915699;0,029999999329447746;[0.1175, 0.185, 0.19947916666666668, 0.228125];[0.10583333019167185, 0.1358333295211196, 0.21302083041518927, 0.23854166362434626, 0.0, 0.0]
73;315;315;1628506174;131;0,45348837209302323;truncated;0,024999999999999994;0,07166666666666667;0,02552083320915699;0,030833333730697632;[0.13583333333333333, 0.23, 0.21041666666666667, 0.2520833333333333];[0.10583333671092987, 0.1366666704416275, 0.21197916474193335, 0.23749999795109034, 0.0, 0.0]
74;315;315;1628506174;132;0,39898255813953515;truncated;0,024999999999999994;0,07166666666666667;0,02552083320915699;0,030833333730697632;[0.1175, 0.18583333333333332, 0.1984375, 0.22708333333333333];[0.10583333671092987, 0.1366666704416275, 0.2125000050291419, 0.2380208382382989, 0.0, 0.0]
75;315;315;1628506174;133;0,4355620155038761;truncated;0,024999999999999994;0,07166666666666667;0,02604166604578495;0,03166666626930237;[0.11666666666666667, 0.18583333333333332, 0.19739583333333333, 0.228125];[0.10583333671092987, 0.13750000298023224, 0.21145833563059568, 0.23750000167638063, 0.0, 0.0]
76;315;315;1628506174;135;0,39898255813953515;truncated;0,024999999999999994;0,07166666666666667;0,02656250074505806;0,03166666626930237;[0.1175, 0.18666666666666668, 0.19791666666666666, 0.22708333333333333];[0.10583333671092987, 0.13750000298023224, 0.21093750558793545, 0.2375000063329935, 0.0, 0.0]
77;315;315;1628506175;140;0,6410256410256411;truncated;0,02656249999999999;0,07583333333333332;0,02656250074505806;0,03333333507180214;[0.115, 0.19083333333333333, 0.20989583333333334, 0.23645833333333333];[0.1074999999254942, 0.14083333499729633, 0.2104166653007269, 0.23697916604578495, 0.0, 0.0]
78;315;315;1628506175;142;0,5815722738799664;truncated;0,02708333333333332;0,07583333333333332;0,02708333358168602;0,03333333507180214;[0.115, 0.19083333333333333, 0.20989583333333334, 0.23697916666666666];[0.1074999999254942, 0.14083333499729633, 0.2104166615754366, 0.2374999951571226, 0.0, 0.0]
79;315;315;1628506175;151;0,6348837209302328;truncated;0,03125;0,08166666666666667;0,02604166604578495;0,032499998807907104;[0.10833333333333334, 0.19, 0.20416666666666666, 0.23541666666666666];[0.10833333432674408, 0.14083333313465118, 0.20937500428408384, 0.2354166703298688, 0.0, 0.0]
80;315;315;1628506175;152;0,6779661016949156;truncated;0,03125;0,08166666666666667;0,02656250074505806;0,032499998807907104;[0.12083333333333333, 0.19, 0.19427083333333334, 0.225];[0.10833333432674408, 0.14083333313465118, 0.2088541593402624, 0.23541666008532047, 0.0, 0.0]
81;315;315;1628506175;153;0,6099491237987568;truncated;0,03125;0,08166666666666667;0,02760416641831398;0,032499998807907104;[0.12083333333333333, 0.19333333333333333, 0.19270833333333334, 0.22447916666666667];[0.10916666686534882, 0.14166666567325592, 0.20833332650363445, 0.23593749292194843, 0.0, 0.0]
82;11;406;1628506175;160;0,6674603174603175;truncated;0,03125;0,07;0,03125;0,036666665226221085;[0.14416666666666667, 0.25, 0.19322916666666667, 0.24166666666666667];[0.12333333306014538, 0.15999999828636646, 0.19218750298023224, 0.22343750298023224, 0.0, 0.0]
83;422;422;1628506176;163;0,708333333333333;truncated;0,08177083333333329;0,12;0,08177082985639572;0,036666665226221085;[0.6141666666666666, 0.7341666666666666, 0.3296875, 0.4114583333333333];[0.6233333181589842, 0.6599999833852053, 0.3296875096857548, 0.4114583395421505, 0.0, 0.0]
84;11;406;1628506176;163;0,7261904761904763;truncated;0,03125;0,07;0,03072916716337204;0,038333334028720856;[0.14166666666666666, 0.25083333333333335, 0.19114583333333332, 0.23958333333333334];[0.12166666612029076, 0.1600000001490116, 0.19166666641831398, 0.22239583358168602, 0.0, 0.0]
85;11;406;1628506176;164;0,7261904761904763;truncated;0,03125;0,07;0,03125;0,038333334028720856;[0.14166666666666666, 0.25083333333333335, 0.19114583333333332, 0.24010416666666667];[0.12166666612029076, 0.1600000001490116, 0.19114583730697632, 0.22239583730697632, 0.0, 0.0]
86;422;422;1628506176;165;0,5734265734265728;truncated;0,10052083333333334;0,11916666666666664;0,10052083432674408;0,05249999836087227;[0.6191666666666666, 0.7383333333333333, 0.3302083333333333, 0.43072916666666666];[0.6366666611284018, 0.689166659489274, 0.33020833879709244, 0.4307291731238365, 0.0, 0.0]
87;11;406;1628506176;165;0,7261904761904763;truncated;0,03125;0,07;0,03125;0,03750000149011612;[0.14166666666666666, 0.25083333333333335, 0.18958333333333333, 0.23958333333333334];[0.12249999865889549, 0.1600000001490116, 0.19062499701976776, 0.22187499701976776, 0.0, 0.0]
88;422;422;1628506176;166;0,6357142857142859;truncated;0,10260416666666666;0,1166666666666667;0,10260416567325592;0,05000000074505806;[0.6383333333333333, 0.755, 0.32916666666666666, 0.4317708333333333];[0.646666681393981, 0.696666682139039, 0.3296874985098839, 0.4322916641831398, 0.0, 0.0]
89;422;422;1628506176;167;0,5928571428571431;truncated;0,09635416666666669;0,1166666666666667;0,0963541641831398;0,05000000074505806;[0.6441666666666667, 0.7608333333333334, 0.32916666666666666, 0.42552083333333335];[0.6525000091642141, 0.7025000099092722, 0.329687487334013, 0.4260416515171528, 0.0, 0.0]
90;422;422;1628506176;168;0,5743243243243247;truncated;0,10781249999999998;0,1233333333333334;0,10781250149011612;0,05666666850447655;[0.705, 0.9983333333333333, 0.2828125, 0.4791666666666667];[0.6616666633635759, 0.7183333318680525, 0.32864583656191826, 0.4364583380520344, 0.0, 0.0]
91;422;422;1628506176;169;0,5874999999999998;truncated;0,11770833333333336;0,13333333333333341;0,11770833283662796;0,05833333358168602;[0.6616666666666666, 0.795, 0.31979166666666664, 0.4375];[0.670833321288228, 0.729166654869914, 0.3203124962747097, 0.43802082911133766, 0.0, 0.0]
92;422;422;1628506176;170;0,5592105263157896;truncated;0,12083333333333335;0,1266666666666666;0,12083332985639572;0,05999999865889549;[0.6658333333333334, 0.7925, 0.3182291666666667, 0.4390625];[0.6749999839812517, 0.7349999826401472, 0.31822917237877846, 0.4390625022351742, 0.0, 0.0]
93;422;422;1628506176;171;0,5750000000000001;truncated;0,1244791666666667;0,1333333333333333;0,12447916716337204;0,06666667014360428;[0.675, 0.8083333333333333, 0.31666666666666665, 0.44114583333333335];[0.6841666363179684, 0.7508333064615726, 0.31718749180436134, 0.4416666589677334, 0.0, 0.0]
94;422;422;1628506176;172;0,5030674846625768;truncated;0,125;0,13583333333333336;0,125;0,07000000029802322;[0.7508333333333334, 0.9983333333333333, 0.2833333333333333, 0.49270833333333336];[0.6916666887700558, 0.761666689068079, 0.3177083432674408, 0.4427083432674408, 0.0, 0.0]
